PAIS,DEPARTAMENTO,PROVINCIA,MUNICIPIO,RECINTO,ASIENTO,TIPO-CIRCUN,LATITUD,LONGITUD,CIRCUNSCRIPCION,DISTRITO,CUADRANTE
Bolivia,Santa Cruz,Guarayos,El Puente,U.E. El Corralon,Lagunilla,Uninominal,-16.279411,-63.287104,53,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. El Dorado Norte,Santa Cruz de la Sierra,Uninominal,-17.73737,-63.09708,46,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. El Manantial,Satélite Norte,Uninominal,-17.60827,-63.12106,57,.,.
Bolivia,Santa Cruz,Germán Busch,Puerto Suarez,U.E. El Salao,El Salao,Uninominal,-18.977313,-57.828798,54,.,.
Bolivia,Santa Cruz,Velasco,San Miguel,U.E. El Tacoigo,Cruz del Tocoigo,Uninominal/Especial,-16.620826,-61.15246,53,.,.
Bolivia,Santa Cruz,Vallegrande,Moromoro,U.E. Eloy Peña,Moromoro,Uninominal,-18.366637,-64.322595,56,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Emilio Finot,Warnes,Uninominal,-17.508165,-63.166374,57,.,.
Bolivia,Santa Cruz,Cordillera,Gutiérrez,U.E. Feliciano Ferreira,Comunidad El Cruce,Uninominal,-19.754489,-63.456974,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Felix Oroza Marañon  (Temporal),Santa Cruz de la Sierra,Uninominal,-17.789523,-63.211006,51,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Florida Barba Chávez,Santa Cruz de la Sierra,Uninominal,-17.818151,-63.107554,48,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Francisco Hurtado Pedraza,Santa Cruz de la Sierra,Uninominal,-17.848809,-63.110852,49,.,.
Bolivia,Santa Cruz,Ñuflo De Chávez,San Julian,U.E. Guillermo Jordan,San Julian,Uninominal,-16.91677,-62.621492,53,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Hacia La Cumbre,Santa Cruz de la Sierra,Uninominal,-17.791147,-63.131139,47,.,.
Bolivia,Santa Cruz,Sara,Colpa Bélgica,U.E. Hans Bottler Bowles,La Bélgica,Uninominal,-17.568897,-63.230971,57,.,.
Bolivia,Santa Cruz,Ñuflo De Chávez,Cuatro Cañadas,U.E. Haziel,Chihuahua,Uninominal,-17.223649,-62.151999,53,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Hernando Zanabria,Kilñmetro Doce,Uninominal,-17.897343,-63.284307,55,.,.
Bolivia,Santa Cruz,Ichilo,Yapacaní,U.E. Heroinas,Yapacaní (Villa Busch),Uninominal,-17.405023,-63.890124,57,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Hna. Maria del Pilar Mateo,El Carmen (Ibañez),Uninominal,-17.858491,-63.246954,55,.,.
Bolivia,Santa Cruz,Ñuflo De Chávez,Concepción,U.E. Hugo Edilberto Procchio Campos,El Carmen (Ñ.de Chavez),Uninominal/Especial,-16.44536,-62.01875,53,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Ignacio Warnes,Warnes,Uninominal,-17.50828,-63.166855,57,.,.
Bolivia,Santa Cruz,Chiquitos,Pailón,U.E. Ing. Jorge Mauricio Rojas P.,Puerto Ibáñez,Uninominal,-17.663106,-62.768756,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Integracion de las Americas,Kilñmetro Doce,Uninominal,-17.88183,-63.27132,55,.,.
Bolivia,Santa Cruz,Cordillera,Lagunillas,U.E. Irenda,Irenda,Especial,-19.867607,-63.5567,5,.,.
Bolivia,Santa Cruz,Cordillera,Gutiérrez,U.E. Isidro Chandey,Comunidad Rancho Nuevo,Uninominal,-19.838101,-63.429442,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Isuto,Santa Cruz de la Sierra,Uninominal,-17.74409,-63.19371,44,.,.
Bolivia,Santa Cruz,Cordillera,Gutiérrez,U.E. Itahi,Comunidad Itahi,Uninominal,-19.31304,-63.408929,56,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. Joaquín Macoño Roca,San Juan de Macoño,Uninominal/Especial,-16.0464,-60.297678,54,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. John Fitzgerold Kennedy,Los Chacos,Uninominal,-17.288192,-63.017378,57,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. José Chavez,San Miguelito de Santa Rosa,Uninominal,-15.99493,-61.422436,54,.,.
Bolivia,Santa Cruz,Ñuflo De Chávez,San Julian,U.E. José David Berrios,San Julian,Uninominal,-16.901255,-62.632186,53,.,.
Bolivia,Santa Cruz,Angel Sandoval,San Matías,U.E. José Eccli,Santo Corazñn,Uninominal/Especial,-17.976037,-64.80781,54,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. José Ferreira,Palmarito Alto Paragua,Uninominal,-15.389161,-60.966249,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. José Mariano Serrano,Yacuiba,Uninominal,-22.020806,-63.679659,43,.,.
Bolivia,Santa Cruz,Ñuflo De Chávez,Concepción,U.E. José Ortiz Senar,San Miguelito,Uninominal,-16.229512,-61.950802,53,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. José Pessoa,San Simon,Uninominal,-15.46235,-60.89307,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Joséfina Balsamo Cordecruz,Santa Cruz de la Sierra,Uninominal,-17.752132,-63.158143,45,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Joséfina Balsamo Los Pinos,Santa Cruz de la Sierra,Uninominal,-17.733023,-63.138265,46,.,.
Bolivia,Santa Cruz,Cordillera,AIOC Charagua Iyambae,U.E. Joséravi,Joseravi,Especial,-18.331839,-62.294156,5,.,.
Bolivia,Santa Cruz,Ichilo,San Carlos,U.E. Juan Lo renzo Campero,Buen Retiro,Uninominal,-17.290394,-63.713961,57,.,.
Bolivia,Santa Cruz,Cordillera,AIOC Charagua Iyambae,U.E. Juan Luis Otin,Tarenda,Especial,-19.978201,-63.091266,5,.,.
Bolivia,Santa Cruz,Vallegrande,Postrervalle,U.E. Juan Manuel Lino,Vilcas,Uninominal,-18.556324,-63.822289,56,.,.
Bolivia,Santa Cruz,Vallegrande,Postrervalle,U.E. Juan Sandoval,Mosquera,Uninominal,-18.723328,-63.67527,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Juancito Pinto,Soberania,Uninominal,-11.879382,-68.985796,63,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Julia Ribera Aguilera,Santa Cruz de la Sierra,Uninominal,-17.80372,-63.1834,51,.,.
Bolivia,Santa Cruz,Cordillera,Gutiérrez,U.E. Karaguatarenda,Comunidad Karaguatarenda,Uninominal,-19.2933,-63.484118,56,.,.
Bolivia,Santa Cruz,Cordillera,Lagunillas,U.E. Kereimba,Agua Grande,Uninominal/Especial,-19.489639,-63.673938,55,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Cotoca,U.E. La  Cruceña,El Bisito,Uninominal,-17.800778,-62.973612,47,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Porongo,U.E. Las Cruces,Las Cruces,Uninominal,-17.769627,-63.355385,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Libertad,Santa Cruz de la Sierra,Uninominal,-17.746756,-63.083075,46,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,El Torno,U.E. Lic. Zachary Macy,El Torno,Uninominal,-17.999197,-63.385014,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Los Cusis,Santa Cruz de la Sierra,Uninominal,-17.73135,-63.07648,46,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Luis Antonio Añez Campos,Santa Cruz de la Sierra,Uninominal,-17.838165,-63.121047,48,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Luis Melgar I,Santa Cruz de la Sierra,Uninominal,-17.836937,-63.10168,49,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Luz De Esperanza,Kilñmetro Doce,Uninominal,-17.850111,-63.275124,55,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,"U.E. Luz del Mundo ""A""",Santa Cruz de la Sierra,Uninominal,-17.844285,-63.117719,49,.,.
Bolivia,Santa Cruz,Cordillera,AIOC Charagua Iyambae,U.E. Machipo,Machipo,Especial,-19.838954,-63.178835,5,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Manantial De Vida,Santa Cruz de la Sierra,Uninominal,-17.852235,-63.072591,49,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Manos Unidas,Santa Cruz de la Sierra,Uninominal,-17.837048,-63.128691,49,.,.
Bolivia,Santa Cruz,Obispo Santistéban,Montero,U.E. Marceliano Montero,Montero,Uninominal,-17.346226,-63.251812,52,.,.
Bolivia,Santa Cruz,Sara,Portachuelo,U.E. Marciano Melgar Sosa,San Juan de Palometillas,Uninominal,-17.383992,-63.515647,57,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. Marcos Mejía,Miraflores,Uninominal,-15.709298,-60.398978,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Maria De Las Candelarias,Santa Cruz de la Sierra,Uninominal,-17.780873,-63.112536,47,.,.
Bolivia,Santa Cruz,Ichilo,San Juan,U.E. María Auxiliadora,Estaciñn Molina,Uninominal,-16.892278,-63.999946,57,.,.
Bolivia,Santa Cruz,Vallegrande,Vallegrande,U.E. Mataralcito,Mataralcito,Uninominal,-18.541605,-63.968516,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Mateo Kuljis Llic II,Santa Cruz de la Sierra,Uninominal,-17.837611,-63.225407,50,.,.
Bolivia,Santa Cruz,Obispo Santistéban,Montero,U.E. Maximiliano Kolbe,Montero,Uninominal,-17.3404,-63.266433,52,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Maximo Novillo,Satélite Norte,Uninominal,-17.597506,-63.176918,57,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Melvin Jones,Santa Cruz de la Sierra,Uninominal,-17.797078,-63.194267,51,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. Mercedes De Las Minas,Mercedes de las Minas,Uninominal,-16.38784,-60.87927,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Miguel Aponte,Santa Cruz de la Sierra,Uninominal,-17.931516,-63.027941,49,.,.
Bolivia,Santa Cruz,Sara,Portachuelo,U.E. Milena Paz Antelo II,San Ignacio (Sara),Uninominal,-17.286366,-63.562031,57,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Monte Carmelo,Satélite Norte,Uninominal,-17.598479,-63.116425,57,.,.
Bolivia,Santa Cruz,Germán Busch,Puerto Suarez,U.E. Motacucito,Motacucito,Especial,-18.997497,-57.868878,5,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Nacional La Guardia,La Guardia,Uninominal,-17.892361,-63.320249,55,.,.
Bolivia,Santa Cruz,Obispo Santistéban,Montero,U.E. Naico,Naicñ,Uninominal,-17.234616,-63.29303,52,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Naranjal Don Bosco,Naranjal,Uninominal,-17.403659,-63.207443,57,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Nataniel Garcia Chavez,La Guardia,Uninominal,-17.8943,-63.331703,55,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Normandia Thevenet  (Temporal),Santa Cruz de la Sierra,Uninominal,-17.854785,-63.0906,49,.,.
Bolivia,Santa Cruz,Ñuflo De Chávez,Concepción,U.E. Nubiasix,San Pablo Sur,Uninominal,-16.339511,-62.136902,53,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Nueva Jerusalen-Pentaguazu,Satélite Norte,Uninominal,-17.602407,-63.128957,57,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Nuevo Horizonte,Nuevo Horizonte,Especial,-11.519722,-66.795134,7,.,.
Bolivia,Santa Cruz,Obispo Santistéban,Montero,U.E. Nuevo Milenio,Montero,Uninominal,-17.320771,-63.246956,52,.,.
Bolivia,Santa Cruz,Sara,Colpa Bélgica,U.E. Orlando Rivero Vargas,El Cedro,Uninominal,-17.559,-63.33,57,.,.
Bolivia,Santa Cruz,Chiquitos,Pailón,U.E. Osvaldo Irigoyen,Tres Cruces,Uninominal/Especial,-17.62019,-62.226732,54,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Paititi,Warnes,Uninominal,-17.559798,-63.175175,57,.,.
Bolivia,Santa Cruz,Cordillera,Gutiérrez,U.E. Paja Colorada,Comunidad Paja Colorada,Uninominal,-19.734741,-63.425033,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Palmar Del Oriente,Santa Cruz de la Sierra,Uninominal,-17.845564,-63.163259,49,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Paraíso de los Infantes,Santa Cruz de la Sierra,Uninominal,-17.849895,-63.067399,49,.,.
Bolivia,Santa Cruz,Cordillera,Gutiérrez,U.E. Parlamento,Comunidad Parlamento,Uninominal,-19.560265,-63.458893,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Pastorcito De Fátima (Don Bosco),Santa Cruz de la Sierra,Uninominal,-17.778906,-63.198653,44,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Cotoca,U.E. Patuju,Cotoca,Uninominal,-17.773043,-63.053256,47,.,.
Bolivia,Santa Cruz,Cordillera,AIOC Charagua Iyambae,U.E. Pedro Ramos,Akae,Especial,-19.631533,-63.215431,5,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Pedro Rivero Mercado,Santa Cruz de la Sierra,Uninominal,-17.795602,-63.102534,47,.,.
Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,U.E. Profesor José Cabrera R.,Canandoa,Uninominal,-16.405042,-63.864085,52,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. Profesor Rubén Coímbra Callau,Buena Hora,Uninominal/Especial,-15.596436,-60.371532,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Quebrada Seca,San José (Ibañez),Uninominal,-17.906697,-63.34096,55,.,.
Bolivia,Santa Cruz,Cordillera,Lagunillas,U.E. Rafael Julián,Potrerillos Los Pozos,Especial,-19.688975,-63.603107,5,.,.
Bolivia,Santa Cruz,Chiquitos,San José,U.E. Ramada,Ramada,Uninominal,-18.00214,-60.05825,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,"U.E. Ramon Dario Gutierrez ""A""",Santa Cruz de la Sierra,Uninominal,-17.809407,-63.153639,48,.,.
Bolivia,Santa Cruz,Ichilo,San Juan,U.E. Raul Menacho,Estacion Raul Menacho,Uninominal,-16.600876,-64.067086,57,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Rep. del Paraguay,Santa Cruz de la Sierra,Uninominal,-17.86308,-63.184911,50,.,.
Bolivia,Santa Cruz,Ñuflo De Chávez,Concepción,U.E. Ricardo Barba,Palestina,Uninominal/Especial,-15.641556,-62.154196,53,.,.
Bolivia,Santa Cruz,Sara,Santa Rosa,U.E. Rodolfo Rivero Vaca,Santa Rosa,Uninominal,-17.107451,-63.599793,52,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Rvdo. Padre David Machachlan,La Guardia,Uninominal,-17.88855,-63.323347,55,.,.
Bolivia,Santa Cruz,Sara,Santa Rosa,U.E. Río Nuevo,R?¡o Nuevo,Uninominal,-16.841,-63.699,52,.,.
Bolivia,Santa Cruz,Cordillera,Cuevo,U.E. Salinas,Salinas,Especial,-20.226,-63.46267,5,.,.
Bolivia,Santa Cruz,Germán Busch,El Carmen Rivero Tórrez,U.E. San Antonio de Palmito,Palmito,Uninominal,-18.892851,-64.401181,54,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. San Bartolo de La Frontera,San Bartolo de la Frontera,Especial,-16.299554,-59.896353,5,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. San Carlos,San José (Ibañez),Uninominal,-17.977517,-63.316564,55,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. San Cayetano,Santa Cruz de la Sierra,Uninominal,-17.731775,-63.086366,46,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. San Diego de Samaria,Santa Cruz de la Sierra,Uninominal,-17.846505,-63.076237,49,.,.
Bolivia,Santa Cruz,Obispo Santistéban,General Saavedra,U.E. San Felix,Agua Dulce,Uninominal,-17.227525,-63.168256,52,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. San Javierito,San Javierito,Especial,-16.164732,-61.001639,5,.,.
Bolivia,Santa Cruz,Guarayos,Ascención de Guarayos,U.E. San José Obrero,Ascenciñn (Guarayos),Uninominal,-15.887476,-63.185205,53,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. San Juan Bautista,Santa Cruz de la Sierra,Uninominal,-17.82422,-63.084,48,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. San Juan del Este,Santa Cruz de la Sierra,Uninominal,-17.857377,-63.05619,49,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. San Lorencito de La Frontera,San Lorecinto de la Frontera,Especial,-15.628549,-60.320012,5,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. San Miguel Aponte,San Miguel de Los Junos,Uninominal,-17.913584,-63.024907,49,.,.
Bolivia,Santa Cruz,Ichilo,Yapacaní,U.E. San Rafael,San Rafael,Uninominal,-17.450161,-63.925128,57,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. San Rafaelito de Suponema,San Rafaelito de Suponema,Especial,-16.51591,-60.73782,5,.,.
Bolivia,Santa Cruz,Obispo Santistéban,Montero,U.E. San Ramon de La Vibora,Montero,Uninominal,-17.332635,-63.266569,52,.,.
Bolivia,Santa Cruz,Germán Busch,Puerto Suarez,U.E. San Salvador,San Salvador,Uninominal,-19.029862,-57.824106,54,.,.
Bolivia,Santa Cruz,Obispo Santistéban,Montero,U.E. San Silvestre,Montero,Uninominal,-17.352496,-63.260119,52,.,.
Bolivia,Santa Cruz,Vallegrande,Trigal,U.E. San pedro,San Pedro,Uninominal,-17.72083,-63.431509,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Santa Ana C,Santa Cruz de la Sierra,Uninominal,-17.820523,-63.225873,51,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. Santa Anita de La Frontera,Santa Anita de la Frontera,Especial,-16.164161,-60.468907,5,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Santa Cecilia,Santa Cruz de la Sierra,Uninominal,-17.73297,-63.135822,46,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Santa Cruz de la Sierra,Puerto Avaroa,Uninominal,-17.287083,-64.185825,57,.,.
Bolivia,Santa Cruz,Obispo Santistéban,Montero,U.E. Santa Rosita,Montero,Uninominal,-17.308308,-63.274899,52,.,.
Bolivia,Santa Cruz,Velasco,San Miguel,U.E. Sapoco,San Pedro de Sapoco,Uninominal,-16.611936,-60.99136,53,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Satelite Norte,Satélite Norte,Uninominal,-17.608407,-63.145107,57,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Señor de los Milagros,Santa Cruz de la Sierra,Uninominal,-17.739367,-63.111029,46,.,.
Bolivia,Santa Cruz,Chiquitos,Pailón,U.E. Silverio Leaños Roca,Cerro de Concepciñn/El Tinto(Cap.),Uninominal/Especial,-17.668834,-61.512254,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Sixto Suarez Navarro,Santa Cruz de la Sierra,Uninominal,-17.83391,-63.08702,48,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Porongo,U.E. Tacuarembo,Tacuarembo,Uninominal,-17.930778,-63.398941,56,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. Tarcila Justiniano,Cruz de Soliz,Uninominal,-15.92669,-61.327204,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Thevenet De Viana,Villa Viana,Uninominal,-17.871556,-63.055362,49,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. Tierra Firme,Tierra Firme,Uninominal,-15.439323,-61.382974,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Tipoy,Comunidad Campesina Tipoy,Uninominal,-17.859107,-63.026995,49,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,La Guardia,U.E. Tomas Morales Padilla,El Carmen (Ibañez),Uninominal,-17.897191,-63.220705,55,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Tundy,Comunidad  Tundy,Uninominal,-17.891034,-63.001671,49,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Union y Progreso,Santa Cruz de la Sierra,Uninominal,-17.827022,-63.205388,51,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Victoria Diez,Santa Cruz de la Sierra,Uninominal,-17.873358,-63.192282,50,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Villa Alba,Santa Cruz de la Sierra,Uninominal,-17.760563,-63.111486,46,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,El Torno,U.E. Villa Florida,Villa Florida,Uninominal,-18.184935,-63.455489,56,.,.
Bolivia,Santa Cruz,Guarayos,Ascención de Guarayos,U.E. Villa Fátima,Villa Fátima,Uninominal,-15.838331,-63.000565,53,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Villa Moderna,Santa Cruz de la Sierra,Uninominal,-17.848007,-63.088917,49,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Villa Warnes A.,Santa Cruz de la Sierra,Uninominal,-17.81594,-63.19559,51,.,.
Bolivia,Santa Cruz,Obispo Santistéban,Montero,U.E. Virgen de Cotoca Fe y Alegria,Montero,Uninominal,-17.342278,-63.258967,52,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E. Virgen de los Pobres,Recreo,Uninominal/Especial,-16.425825,-61.05543,54,.,.
Bolivia,Santa Cruz,Warnes,Warnes,U.E. Wajojo,Warnes,Uninominal,-17.541123,-63.186153,57,.,.
Bolivia,Santa Cruz,Cordillera,Lagunillas,U.E. Yaity,Yaity,Especial,-20.06437,-63.63815,5,.,.
Bolivia,Santa Cruz,Cordillera,AIOC Charagua Iyambae,U.E. Yapiroa,Yapiroa,Especial,-19.605656,-62.575093,5,.,.
Bolivia,Santa Cruz,Cordillera,Gutiérrez,U.E. Yumaho,Comunidad Yumaho,Uninominal,-19.105376,-63.587764,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Zaragoza,Santa Cruz de la Sierra,Uninominal,-17.722167,-63.083584,46,.,.
Bolivia,Santa Cruz,Ichilo,Yapacaní,U.E.Franz Tamayo,Chuqui,Uninominal,-21.724717,-66.176803,37,.,.
Bolivia,Santa Cruz,Velasco,San Ignacio,U.E.Tierra Hermosa,Comunidad Campesina Agroecolñgica Tierra Hermosa,Uninominal,-15.259428,-61.285959,54,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,UE. El Paraíso,Santa Cruz de la Sierra,Uninominal,-17.856406,-63.194089,50,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Cotoca,Unidad Educativa Fidel Saucedo,Tajibo,Uninominal,-17.69003,-62.99212,47,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de la Sierra,Uninominal,-17.735721,-63.136461,46,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,Unidad Educativa Santa Ana D (Temporal),Santa Cruz de la Sierra,Uninominal,-17.7403,-63.18109,44,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,Universitario Sur,Santa Cruz de la Sierra,Uninominal,-17.84228,-63.20155,50,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,Urkupiña,Santa Cruz de la Sierra,Uninominal,-17.74188,-63.10837,46,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Porongo,Urubo Open Mall,Colinas del Urubo,Uninominal,-17.7493,-63.21519,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,Virgen De Guadalupe,Santa Cruz de la Sierra,Uninominal,-17.72815,-63.121766,46,.,.
Bolivia,Santa Cruz,Vallegrande,Vallegrande,U.E. Fagima Eid de Villagómez,Vallegrande,Uninominal,-18.486451,-64.105501,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,U.E. Módulo Roca y Coronado,Santa Cruz de la Sierra,Uninominal,-17.839575,-63.157345,49,.,.
Bolivia,Santa Cruz,Ichilo,San Juan,U.E. Sagrado Corazón 2,San Juan,Uninominal,-17.293669,-63.847704,57,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,El Torno,Módulo Educativo Bicentenario (Temporal),El Torno,Uninominal,-17.987816,-63.38105,56,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,Santa Cruz de La Sierra,Módulo Educativo Copacabana (Temporal),Santa Cruz de la Sierra,Uninominal,-17.875745,-63.183024,50,.,.
Bolivia,Santa Cruz,Andrés Ibáñez,El Torno,U.E. Mi Buen Jesús,Puerto Rico (Ibañez),Uninominal,-18.014214,-63.403851,56,.,.
Bolivia,Santa Cruz,Cordillera,Lagunillas,Salón de Reuniones,Buena Vista,Especial,-20.106623,-63.662678,5,.,.
Bolivia,Santa Cruz,Ichilo,Buena Vista,U.E. Carmen Surutú,El Carmen Surutu,Uninominal,-17.53204,-63.693,56,.,.
Bolivia,Tarija,Arce,Bermejo,(Cárcel) Carceleta Bermejo,Bermejo,Uninominal,-22.733792,-64.344334,42,.,.
Bolivia,Tarija,Gran Chaco,Villa Montes,(Cárcel) Carceleta De Villa Montes,Villa Montes,Uninominal,-21.26315,-63.47318,43,.,.
